workerid,stim_id,degree,superordinate_pl,NP_sg,NP_pl,np_expectations,adj_polarity,val,subFreq,superFreq
worker_066,11,hardness,floors,carpet,carpet floors,low,negative,1,38431,7863848
worker_066,28,length,audios,opera,operas,high,negative,0,812910,313133
worker_066,88,width,waterways,creek,creeks,low,negative,1,862386,1843915
worker_066,3,darkness,cakes,chocolate cake,chocolate cakes,low,negative,1,32745,5565768
worker_066,18,height,flowers,tulip,tulips,medium,negative,0,1149010,58380229
worker_066,43,price,shoes,sneakers,sneakers,medium,negative,1,1435693,80761516
worker_066,35,loudness,people,teenager,teenagers,medium,negative,0,4979216,480323270
worker_066,23,length,readings,story,stories,medium,negative,0,115510308,8678675
worker_066,31,loudness_n,pets,cat,cats,medium,negative,1,15738388,26155002
worker_066,89,width,roads,country lane,country lanes,low,negative,1,51288,15093824
worker_066,55,size,fish,shark,sharks,high,negative,0,3302971,52768568
worker_066,75,temperature_h,locations,oven,ovens,high,negative,0,3443150,58471896
worker_066,56,size,vehicles,sedan,sedans,medium,negative,1,665446,37254742
worker_066,45,price,bracelets,plastic,plastic bracelets,low,negative,1,3294,6784458
worker_066,85,weight,fruit,plum,plums,low,negative,1,496751,22768964
worker_066,26,length,roads,highway,highways,high,negative,0,5745573,15093824
worker_066,90,width,doors,front gate,front gates,high,negative,1,16932,20230179
worker_066,32,loudness_n,venues,library,libraries,low,negative,1,28105939,9389442
worker_066,53,size,insects,ant,ants,low,negative,1,2101115,5119814
worker_066,69,strength,athletes,wrestler,wrestlers,high,negative,0,772270,7268360
worker_066,16,height,buildings,skyscraper,skyscrapers,high,negative,0,550406,27623285
worker_066,4,darkness,times of day,day,days,high,negative,0,305158140,99907
worker_066,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,negative,0,518686,377118
worker_066,61,speed,cookware,crockpot,crockpots,low,negative,1,11879,3617598
worker_066,7,darkness,dogs,spaniel,spaniels,medium,negative,0,195570,28409576
worker_066,46,price,clothes,suit,suits,high,negative,0,7986526,27039649
worker_066,15,height,animals,monkey,monkeys,medium,negative,1,4144229,58179731
worker_066,2,darkness,paint,white paint,white paints,high,negative,0,1447,21928120
worker_066,65,speed,people,adult,adults,high,negative,0,32847475,480323270
worker_066,51,size,plants,bush,bushes,medium,negative,1,1558141,35939932
worker_066,8,darkness,animals,panther,panthers,low,negative,1,3695915,58179731
worker_140,38,loudness,birds,mockingbird,mockingbirds,high,negative,0,39837,19695831
worker_140,82,weight,objects,stick,sticks,medium,negative,1,6395033,33848628
worker_140,89,width,roads,street,streets,medium,negative,1,15936688,15093824
worker_140,69,strength,athletes,wrestler,wrestlers,high,negative,0,772270,7268360
worker_140,21,length,dogs,chihuahua,chihuahuas,low,negative,1,164502,28409576
worker_140,51,size,plants,flower,flowers,low,negative,1,58380229,35939932
worker_140,71,strength,walls,condo,condos,medium,negative,1,5467369,14838230
worker_140,78,weight,animals,fish,fish,low,negative,1,52768568,58179731
worker_140,64,speed,pets,cat,cats,medium,negative,0,15738388,26155002
worker_140,24,length,vehicles,pick-up truck,pick up trucks,medium,negative,0,21984,37254742
worker_140,29,loudness,concerts,choral concert,choirs,low,negative,0,680332,8711738
worker_140,17,height,people,teenager,teenagers,medium,negative,1,4979216,480323270
worker_140,28,length,audios,podcast episode,podcast episodes,medium,negative,0,16668,313133
worker_140,46,price,clothes,coat,coats,medium,negative,0,4107452,27039649
worker_140,81,weight,furniture,couch,couches,high,negative,0,478444,67400151
worker_140,37,loudness_n,vehicles,tractor,tractors,high,negative,0,2141187,37254742
worker_140,73,temperature_h,drinks,milkshake,milkshakes,low,negative,1,99722,11137329
worker_140,85,weight,fruit,orange,oranges,medium,negative,1,1523633,22768964
worker_140,53,size,insects,moth,moths,medium,negative,0,804700,5119814
worker_140,63,speed_f,boats,speedboat,speedboats,high,negative,0,40032,15603129
worker_140,1,darkness,birds,parrot,parrots,medium,negative,0,1049654,19695831
worker_140,50,price,restaurants,Chinese restaurant,chinese restaurants,low,negative,1,373328,58580418
worker_140,3,darkness,cakes,fruit cake,fruit cakes,medium,negative,0,17124,5565768
worker_140,83,weight,materials,wool,wool,high,negative,1,7657323,83903351
worker_140,30,loudness_n,venues,party,parties,high,negative,0,52799939,9389442
worker_140,11,hardness,floors,tile,tile floors,high,negative,0,123821,7863848
worker_140,6,darkness,flowers,dahlia,dahlias,low,negative,1,135476,58380229
worker_140,26,length,roads,alley,alleys,low,negative,1,546265,15093824
worker_140,2,darkness,paint,black paint,black paints,low,negative,1,820,21928120
worker_140,31,loudness_n,pets,cat,cats,medium,negative,1,15738388,26155002
worker_140,16,height,buildings,strip mall,strip malls,low,negative,0,60063,27623285
worker_140,41,price,statues,platinum,platinum statue,high,negative,0,503,2837498
worker_140,55,size,fish,shark,sharks,high,negative,0,3302971,52768568
worker_140,45,price,bracelets,gold,gold bracelets,high,negative,0,166222,6784458
worker_140,74,temperature,seasons,fall,fall days,medium,negative,1,12564,12035578
worker_140,43,price,shoes,sandals,sandals,low,negative,1,5022171,80761516
worker_140,52,size,animals,mouse,mice,low,negative,1,11969407,58179731
worker_140,48,price,meat,pork,pork,low,negative,1,5973716,17654214
worker_140,90,width,doors,back door,back doors,low,negative,0,70114,20230179
worker_140,32,loudness_n,venues,concert,concerts,high,negative,0,8711738,9389442
worker_140,60,speed,animals,cheetah,cheetahs,high,negative,0,217628,58179731
worker_140,88,width,waterways,river,rivers,high,negative,0,11240148,1843915
worker_140,65,speed,people,adult,adults,high,negative,0,32847475,480323270
worker_140,10,hardness,candies,marshmallow,marshmallows,low,negative,1,301577,1298890
worker_140,86,width,animal dens,mouse den,mouse holes,low,negative,1,1789,324
worker_140,13,hardness,materials,plastic,plastic,medium,negative,0,35423760,83903351
worker_140,59,speed,people,runner,runners,high,negative,0,3917217,480323270
worker_140,54,size,fruit,peach,peaches,medium,negative,1,1484097,22768964
worker_339,57,size,appliances,oven,ovens,medium,negative,0,3443150,23847029
worker_339,75,temperature_h,locations,pantry,pantries,medium,negative,1,105460,58471896
worker_339,22,length,pets,mouse,mice,low,negative,1,11969407,26155002
worker_339,59,speed,people,walker,walkers,low,negative,0,1526422,480323270
worker_339,4,darkness,times of day,night,nights,low,negative,1,21265731,99907
worker_339,67,strength,people,child,children,low,negative,1,206543771,480323270
worker_339,13,hardness,materials,cotton,cottons,low,negative,1,214521,83903351
worker_339,38,loudness,birds,mockingbird,mockingbirds,high,negative,0,39837,19695831
worker_339,62,speed_f,vehicles,truck,trucks,low,negative,1,13809070,37254742
worker_339,12,hardness,fruit,banana,bananas,low,negative,1,1891241,22768964
worker_339,79,weight,people,adult,adults,high,negative,0,32847475,480323270
worker_339,14,hardness,furniture,blanket,blankets,medium,negative,1,4386506,67400151
worker_339,23,length,readings,novel,novels,high,negative,0,7525142,8678675
worker_339,17,height,people,teenager,teenagers,medium,negative,1,4979216,480323270
worker_339,61,speed,cookware,crockpot,crockpots,low,negative,1,11879,3617598
worker_339,24,length,vehicles,pick-up truck,pick up trucks,medium,negative,0,21984,37254742
worker_339,74,temperature,seasons,summer,summer days,high,negative,0,229054,12035578
worker_339,71,strength,walls,tent,tents,low,negative,1,3850460,14838230
worker_339,16,height,buildings,apartment building,apartment buildings,medium,negative,0,312252,27623285
worker_339,64,speed,pets,rabbit,rabbits,high,negative,0,2987957,26155002
worker_339,87,width,roads,side road,side roads,low,negative,1,35379,15093824
worker_339,83,weight,materials,cotton,cottons,medium,negative,1,214521,83903351
worker_339,41,price,statues,plastic,plastic statues,low,negative,1,707,2837498
worker_339,32,loudness_n,venues,restaurant,restaurants,medium,negative,0,58580418,9389442
worker_339,20,height,trees,redwood tree,redwood trees,high,negative,0,27197,27379426
worker_339,70,strength,paints,watercolor,watercolors,low,negative,1,567707,3617496
worker_339,25,length,entertainment,sitcom,sitcoms,low,negative,1,479686,111395809
worker_339,90,width,doors,patio door,patio doors,medium,negative,0,222702,20230179
worker_339,77,temperature_h,food,smoothie,smoothies,low,negative,1,457222,180152837
worker_339,8,darkness,animals,tiger,tigers,medium,negative,1,7002617,58179731
worker_339,33,loudness_n,birds,rooster,roosters,high,negative,0,328337,19695831
worker_339,82,weight,objects,stick,sticks,medium,negative,1,6395033,33848628
worker_339,86,width,animal dens,bear den,bear dens,high,negative,0,2361,324
worker_339,58,size,dogs,great dane,great danes,high,negative,0,115558,28409576
worker_339,42,price,rentals,house,houses,medium,negative,0,29896478,61539717
worker_339,35,loudness,people,baby,babies,high,negative,0,13073168,480323270
worker_339,9,hardness,vegetables,cucumber,cucumbers,high,negative,0,463636,9067552
worker_339,44,price,spices,garlic,garlic,medium,negative,1,5884664,2836609
worker_339,36,loudness_n,places,city,cities,high,negative,0,59810742,51698261
worker_339,84,weight,vehicles,truck,trucks,high,negative,0,13809070,37254742
worker_339,26,length,roads,highway,highways,high,negative,0,5745573,15093824
worker_339,65,speed,people,child,children,medium,negative,1,206543771,480323270
worker_339,34,loudness_n,instruments,horn,horns,high,negative,0,2427037,48493077
worker_339,50,price,restaurants,Korean restaurant,korean restaurants,medium,negative,0,37242,58580418
worker_339,40,loudness,guitars,ukelele,ukeleles,low,negative,0,11454,7278585
worker_339,31,loudness_n,pets,fish,fish,low,negative,1,52768568,26155002
worker_339,28,length,audios,podcast episode,podcast episodes,medium,negative,0,16668,313133
worker_339,54,size,fruit,watermelon,watermelons,high,negative,0,190836,22768964
worker_310,48,price,meat,steak,steaks,high,negative,0,1646745,17654214
worker_310,25,length,entertainment,documentary,documentaries,medium,negative,0,1741319,111395809
worker_310,41,price,statues,bronze,bronze statues,medium,negative,0,53960,2837498
worker_310,85,weight,fruit,watermelon,watermelons,high,negative,0,190836,22768964
worker_310,10,hardness,candies,piece of chocolate,chocolates,medium,negative,0,3141854,1298890
worker_310,62,speed_f,vehicles,car,cars,medium,negative,1,109722086,37254742
worker_310,36,loudness_n,places,city,cities,high,negative,0,59810742,51698261
worker_310,47,price,berries,boysenberries,boysenberries,high,negative,0,12484,1879643
worker_310,86,width,animal dens,bear den,bear dens,high,negative,0,2361,324
worker_310,42,price,rentals,apartment,apartments,low,negative,0,38568857,61539717
worker_310,56,size,vehicles,smartcar,smartcars,low,negative,1,1843,37254742
worker_310,2,darkness,paint,white paint,white paints,high,negative,0,1447,21928120
worker_310,14,hardness,furniture,bedboard,bedboards,high,negative,0,2487,67400151
worker_310,21,length,dogs,chihuahua,chihuahuas,low,negative,1,164502,28409576
worker_310,19,height,people,golfer,golfers,medium,negative,1,1664649,480323270
worker_310,7,darkness,dogs,spaniel,spaniels,medium,negative,0,195570,28409576
worker_310,27,length,races,sprinting race,sprints,low,negative,1,444674,9715279
worker_310,63,speed_f,boats,sailboat,sailboats,medium,negative,1,498658,15603129
worker_310,80,weight,electronic devices,laptop,laptops,medium,negative,1,22190037,631257
worker_310,35,loudness,people,baby,babies,high,negative,1,13073168,480323270
worker_310,72,temperature,food,salad,salads,medium,negative,1,2387032,180152837
worker_310,46,price,clothes,shirt,shirts,low,negative,1,34765824,27039649
worker_310,31,loudness_n,pets,fish,fish,low,negative,1,52768568,26155002
worker_310,81,weight,furniture,trash can,trash cans,low,negative,1,205208,67400151
worker_310,4,darkness,times of day,night,nights,low,negative,1,21265731,99907
worker_310,78,weight,animals,fish,fish,low,negative,1,52768568,58179731
worker_310,20,height,trees,alpine tree,alpine trees,medium,negative,1,1447,27379426
worker_310,30,loudness_n,venues,party,parties,high,negative,0,52799939,9389442
worker_310,61,speed,cookware,instant pot,instant pot,high,negative,0,354,3617598
worker_310,1,darkness,birds,seagull,seagulls,high,negative,0,329923,19695831
worker_310,53,size,insects,ant,ants,low,negative,1,2101115,5119814
worker_310,22,length,pets,mouse,mice,low,negative,1,11969407,26155002
worker_310,58,size,dogs,chihuahua,chihuahuas,low,negative,1,164502,28409576
worker_310,87,width,roads,highway,highways,high,negative,0,5745573,15093824
worker_310,5,darkness,writing tools,pen,pens,medium,negative,1,5794539,141108
worker_310,74,temperature,seasons,winter,winter days,low,negative,1,80466,12035578
worker_310,6,darkness,flowers,rose,roses,medium,negative,1,13588663,58380229
worker_310,40,loudness,guitars,acoustic guitar,acoustic guitars,medium,negative,1,549025,7278585
worker_310,75,temperature_h,locations,oven,ovens,high,negative,0,3443150,58471896
worker_310,69,strength,athletes,cyclist,cyclists,medium,negative,0,1228897,7268360
worker_310,38,loudness,birds,mockingbird,mockingbirds,high,negative,0,39837,19695831
worker_310,33,loudness_n,birds,crow,crows,medium,negative,0,1295877,19695831
worker_310,77,temperature_h,food,smoothie,smoothies,low,negative,1,457222,180152837
worker_310,64,speed,pets,rabbit,rabbits,high,negative,0,2987957,26155002
worker_310,12,hardness,fruit,banana,bananas,low,negative,1,1891241,22768964
worker_310,26,length,roads,alley,alleys,low,negative,1,546265,15093824
worker_310,89,width,roads,boulevard,boulevards,high,negative,0,278244,15093824
worker_310,28,length,audios,podcast episode,podcast episodes,medium,negative,0,16668,313133
worker_107,6,darkness,flowers,dahlia,dahlias,low,negative,1,135476,58380229
worker_107,82,weight,objects,feather,feathers,low,negative,1,2297128,33848628
worker_107,38,loudness,birds,woodpecker,woodpeckers,medium,negative,0,219083,19695831
worker_107,39,loudness_n,boats,powerboat,powerboats,high,negative,0,196244,15603129
worker_107,61,speed,cookware,instant pot,instant pot,high,negative,0,354,3617598
worker_107,12,hardness,fruit,banana,bananas,low,negative,1,1891241,22768964
worker_107,23,length,readings,poem,poems,low,negative,1,12665322,8678675
worker_107,74,temperature,seasons,winter,winter days,low,negative,1,80466,12035578
worker_107,22,length,pets,snake,snakes,high,negative,0,2521893,26155002
worker_107,19,height,people,golfer,golfers,medium,negative,0,1664649,480323270
worker_107,87,width,roads,side road,side roads,low,negative,1,35379,15093824
worker_107,35,loudness,people,baby,babies,high,negative,1,13073168,480323270
worker_107,66,speed_f,aircrafts,helicopter,helicopters,medium,negative,1,2682275,237522
